Id,Артикул,Название товара,Цвет,Размер,Превью фотография товара,Вторая фотография товара в скролле,Третья фотография в скролле,Высота,Ширина,Объем,Диаметр,Комплектация / Информация о размере,Материал,Состав,Детали,Коллекция,Аромат,Offer ID,URL товара,Тип товара,Источник
676,KD-PD-7329,Сорочка Анна: 42-164,голубой,42-164,https://kultura-doma.ru/public/src/images/gallery/catalog/688b64be61b08_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68947767e6d98_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744ee5ac2_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,997-945,https://kultura-doma.ru/product/sorochka-anna-997-size-42164,other,master_catalog
677,KD-PD-7321,Сорочка Анна: 42-170,розовый,42-170,https://kultura-doma.ru/public/src/images/gallery/catalog/6890a22f2cc95_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744adcabc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744a7d947_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1158-1184,https://kultura-doma.ru/product/sorochka-anna-size-42170,other,master_catalog
678,KD-PD-7337,Сорочка Анна: 42-170,голубой,42-170,https://kultura-doma.ru/public/src/images/gallery/catalog/688b64be61b08_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68947767e6d98_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744ee5ac2_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,997-1137,https://kultura-doma.ru/product/sorochka-anna-997-size-42170,other,master_catalog
679,KD-PD-7109,Сорочка Анна: 44-164,розовый,44-164,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c58475474_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6891ef9ff1670_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c01c10af5_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1161-1219,https://kultura-doma.ru/product/sorochka-anna-1161-size-44164,other,master_catalog
680,KD-PD-7125,Сорочка Анна: 44-164,голубой,44-164,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c627e203b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374232d7da_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a437422c9f1a_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1160-1189,https://kultura-doma.ru/product/sorochka-anna-1160-size-44164,other,master_catalog
681,KD-PD-7314,Сорочка Анна: 44-164,розовый,44-164,https://kultura-doma.ru/public/src/images/gallery/catalog/6890a22f2cc95_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744adcabc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744a7d947_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1158-1183,https://kultura-doma.ru/product/sorochka-anna-size-44164,other,master_catalog
682,KD-PD-7330,Сорочка Анна: 44-164,голубой,44-164,https://kultura-doma.ru/public/src/images/gallery/catalog/688b64be61b08_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68947767e6d98_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744ee5ac2_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,997-1138,https://kultura-doma.ru/product/sorochka-anna-997-size-44164,other,master_catalog
683,KD-PD-7117,Сорочка Анна: 44-170,розовый,44-170,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c58475474_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6891ef9ff1670_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c01c10af5_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1161-1220,https://kultura-doma.ru/product/sorochka-anna-1161-size-44170,other,master_catalog
684,KD-PD-7133,Сорочка Анна: 44-170,голубой,44-170,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c627e203b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374232d7da_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a437422c9f1a_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1160-1190,https://kultura-doma.ru/product/sorochka-anna-1160-size-44170,other,master_catalog
685,KD-PD-7322,Сорочка Анна: 44-170,розовый,44-170,https://kultura-doma.ru/public/src/images/gallery/catalog/6890a22f2cc95_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744adcabc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744a7d947_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1158-1182,https://kultura-doma.ru/product/sorochka-anna-size-44170,other,master_catalog
686,KD-PD-7338,Сорочка Анна: 44-170,голубой,44-170,https://kultura-doma.ru/public/src/images/gallery/catalog/688b64be61b08_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68947767e6d98_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744ee5ac2_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,997-1139,https://kultura-doma.ru/product/sorochka-anna-997-size-44170,other,master_catalog
687,KD-PD-9074,Сорочка Анна: 44-46,айвори,44-46,https://kultura-doma.ru/public/src/images/gallery/catalog/68bebde694aa4_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43751f068b8_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43751f9b478_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1229-1392,https://kultura-doma.ru/product/sorochka-anna-1229-size-4446,other,master_catalog
688,KD-PD-9078,Сорочка Анна: 44-46,бежевый,44-46,https://kultura-doma.ru/public/src/images/gallery/catalog/68bebdfe9a7f9_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4375241a12d_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a437524a61aa_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1230-1396,https://kultura-doma.ru/product/sorochka-anna-1230-size-4446,other,master_catalog
689,KD-PD-9082,Сорочка Анна: 44-46,айвори,44-46,https://kultura-doma.ru/public/src/images/gallery/catalog/68bb002300f16_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a437529eb6d2_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68b98c1d5e5ac_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1231-1400,https://kultura-doma.ru/product/sorochka-anna-1231-size-4446,other,master_catalog
690,KD-PD-9086,Сорочка Анна: 44-46,бежевый,44-46,https://kultura-doma.ru/public/src/images/gallery/catalog/68bebe118ba66_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43753152093_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a437531a7a7d_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1232-1404,https://kultura-doma.ru/product/sorochka-anna-1232-size-4446,other,master_catalog
691,KD-PD-7110,Сорочка Анна: 46-164,розовый,46-164,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c58475474_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6891ef9ff1670_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c01c10af5_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1161-1221,https://kultura-doma.ru/product/sorochka-anna-1161-size-46164,other,master_catalog
692,KD-PD-7126,Сорочка Анна: 46-164,голубой,46-164,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c627e203b_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a4374232d7da_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a437422c9f1a_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1160-1191,https://kultura-doma.ru/product/sorochka-anna-1160-size-46164,other,master_catalog
693,KD-PD-7315,Сорочка Анна: 46-164,розовый,46-164,https://kultura-doma.ru/public/src/images/gallery/catalog/6890a22f2cc95_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744adcabc_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744a7d947_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1158-1181,https://kultura-doma.ru/product/sorochka-anna-size-46164,other,master_catalog
694,KD-PD-7331,Сорочка Анна: 46-164,голубой,46-164,https://kultura-doma.ru/public/src/images/gallery/catalog/688b64be61b08_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/68947767e6d98_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6a43744ee5ac2_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,997-1140,https://kultura-doma.ru/product/sorochka-anna-997-size-46164,other,master_catalog
695,KD-PD-7118,Сорочка Анна: 46-170,розовый,46-170,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c58475474_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6891ef9ff1670_big.jpg,https://kultura-doma.ru/public/src/images/gallery/catalog/6891c01c10af5_big.jpg,null,null,null,null,null,тенсель,100% тенсель,null,null,null,1161-1222,https://kultura-doma.ru/product/sorochka-anna-1161-size-46170,other,master_catalog
