variant_id;product_id;characteristic_code;value;normalized_value;numeric_value
KD-PD-10981__v004;KD-PD-10981;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-10981__v004;KD-PD-10981;collection;Тайна;тайна;
KD-PD-10981__v004;KD-PD-10981;capsule;Тайна;тайна;
KD-PD-10981__v004;KD-PD-10981;size;11 см;11 см;
KD-PD-10981__v004;KD-PD-10981;aroma;Уд;уд;
KD-PD-10981__v004;KD-PD-10981;price;6599;6599;6599
KD-PD-10981__v004;KD-PD-10981;height;11 см;11 см;
KD-PD-10981__v004;KD-PD-10981;composition;Воск кокосовый;воск кокосовый;
KD-PD-10981__v004;KD-PD-10981;color;Коричневый;коричневый;
KD-PD-10259__v001;KD-PD-10259;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10259__v001;KD-PD-10259;subcategory;Тарелки;тарелки;
KD-PD-10259__v001;KD-PD-10259;collection;Тайна;тайна;
KD-PD-10259__v001;KD-PD-10259;capsule;Тайна;тайна;
KD-PD-10259__v001;KD-PD-10259;material;Фарфор;фарфор;
KD-PD-10259__v001;KD-PD-10259;size;18 см;18 см;
KD-PD-10259__v001;KD-PD-10259;price;4599;4599;4599
KD-PD-10259__v001;KD-PD-10259;diameter;18 см;18 см;
KD-PD-10259__v001;KD-PD-10259;composition;100% фарфор;100% фарфор;
KD-PD-10259__v001;KD-PD-10259;color;Белый;белый;
KD-PD-10259__v001;KD-PD-10259;color;Голубой;голубой;
KD-PD-10258__v001;KD-PD-10258;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10258__v001;KD-PD-10258;subcategory;Кружки, чайные и кофейные пары;кружки, чайные и кофейные пары;
KD-PD-10258__v001;KD-PD-10258;collection;Тайна;тайна;
KD-PD-10258__v001;KD-PD-10258;capsule;Тайна;тайна;
KD-PD-10258__v001;KD-PD-10258;material;Костяной фарфор;костяной фарфор;
KD-PD-10258__v001;KD-PD-10258;size;250 мл;250 мл;
KD-PD-10258__v001;KD-PD-10258;price;5599;5599;5599
KD-PD-10258__v001;KD-PD-10258;volume;250 мл;250 мл;
KD-PD-10258__v001;KD-PD-10258;diameter;16 см;16 см;
KD-PD-10258__v001;KD-PD-10258;composition;100% костяной фарфор;100% костяной фарфор;
KD-PD-10258__v001;KD-PD-10258;color;Белый;белый;
KD-PD-10258__v001;KD-PD-10258;color;Голубой;голубой;
KD-PD-10244__v001;KD-PD-10244;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10244__v001;KD-PD-10244;subcategory;Блюда и подача;блюда и подача;
KD-PD-10244__v001;KD-PD-10244;collection;Юрма;юрма;
KD-PD-10244__v001;KD-PD-10244;material;Керамика;керамика;
KD-PD-10244__v001;KD-PD-10244;size;23 см;23 см;
KD-PD-10244__v001;KD-PD-10244;price;2392;2392;2392
KD-PD-10244__v001;KD-PD-10244;old_price;2990;2990;2990
KD-PD-10244__v001;KD-PD-10244;diameter;23 см;23 см;
KD-PD-10244__v001;KD-PD-10244;composition;100% керамика;100% керамика;
KD-PD-10244__v001;KD-PD-10244;color;Коричневый;коричневый;
KD-PD-10239__v001;KD-PD-10239;category;Посуда и сервировка;посуда и сервировка;
KD-PD-10239__v001;KD-PD-10239;subcategory;Тарелки;тарелки;
KD-PD-10239__v001;KD-PD-10239;collection;Юрма;юрма;
KD-PD-10239__v001;KD-PD-10239;material;Керамика;керамика;
KD-PD-10239__v001;KD-PD-10239;size;22 см;22 см;
KD-PD-10239__v001;KD-PD-10239;price;1912;1912;1912
KD-PD-10239__v001;KD-PD-10239;old_price;2390;2390;2390
KD-PD-10239__v001;KD-PD-10239;diameter;22 см;22 см;
KD-PD-10239__v001;KD-PD-10239;composition;100% керамика;100% керамика;
KD-PD-10239__v001;KD-PD-10239;color;Коричневый;коричневый;
KD-PD-1__v001;KD-PD-1;category;Декор для дома;декор для дома;
KD-PD-1__v001;KD-PD-1;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-1__v001;KD-PD-1;material;Стекло;стекло;
KD-PD-1__v001;KD-PD-1;size;11 см;11 см;
KD-PD-1__v001;KD-PD-1;aroma;Ваниль;ваниль;
KD-PD-1__v001;KD-PD-1;price;6599;6599;6599
KD-PD-1__v001;KD-PD-1;width;11 см;11 см;
KD-PD-1__v001;KD-PD-1;composition;Воск;воск;
KD-PD-1__v001;KD-PD-1;color;Белый;белый;
KD-PD-1__v002;KD-PD-1;category;Декор для дома;декор для дома;
KD-PD-1__v002;KD-PD-1;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-1__v002;KD-PD-1;material;Стекло;стекло;
KD-PD-1__v002;KD-PD-1;size;11 см;11 см;
KD-PD-1__v002;KD-PD-1;aroma;Кокос;кокос;
KD-PD-1__v002;KD-PD-1;price;6599;6599;6599
KD-PD-1__v002;KD-PD-1;width;11 см;11 см;
KD-PD-1__v002;KD-PD-1;composition;Воск;воск;
KD-PD-1__v002;KD-PD-1;color;Белый;белый;
KD-PD-1__v003;KD-PD-1;category;Декор для дома;декор для дома;
KD-PD-1__v003;KD-PD-1;subcategory;Свечи и диффузоры;свечи и диффузоры;
KD-PD-1__v003;KD-PD-1;material;Стекло;стекло;
KD-PD-1__v003;KD-PD-1;size;11 см;11 см;
KD-PD-1__v003;KD-PD-1;aroma;Без аромата;без аромата;
KD-PD-1__v003;KD-PD-1;price;6599;6599;6599
KD-PD-1__v003;KD-PD-1;width;11 см;11 см;
KD-PD-1__v003;KD-PD-1;composition;Воск;воск;
KD-PD-1__v003;KD-PD-1;color;Белый;белый;
KD-PD-1022__v001;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v001;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v001;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v001;KD-PD-1022;size;Полуторный 140×220 см;полуторный 140×220 см;
KD-PD-1022__v001;KD-PD-1022;price;9599;9599;9599
KD-PD-1022__v001;KD-PD-1022;height;140 см;140 см;
KD-PD-1022__v001;KD-PD-1022;width;220 см;220 см;
KD-PD-1022__v001;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v001;KD-PD-1022;color;Белый;белый;
KD-PD-1022__v002;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v002;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v002;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v002;KD-PD-1022;size;Евро 200×220 см;евро 200×220 см;
KD-PD-1022__v002;KD-PD-1022;price;14599;14599;14599
KD-PD-1022__v002;KD-PD-1022;height;200 см;200 см;
KD-PD-1022__v002;KD-PD-1022;width;220 см;220 см;
KD-PD-1022__v002;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v002;KD-PD-1022;color;Белый;белый;
KD-PD-1022__v003;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v003;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v003;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v003;KD-PD-1022;size;Кинг сайз 220×240 см;кинг сайз 220×240 см;
KD-PD-1022__v003;KD-PD-1022;price;20599;20599;20599
KD-PD-1022__v003;KD-PD-1022;height;220 см;220 см;
KD-PD-1022__v003;KD-PD-1022;width;240 см;240 см;
KD-PD-1022__v003;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v003;KD-PD-1022;color;Белый;белый;
KD-PD-1022__v004;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v004;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v004;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v004;KD-PD-1022;size;Полуторный 140×220 см;полуторный 140×220 см;
KD-PD-1022__v004;KD-PD-1022;price;9599;9599;9599
KD-PD-1022__v004;KD-PD-1022;height;140 см;140 см;
KD-PD-1022__v004;KD-PD-1022;width;220 см;220 см;
KD-PD-1022__v004;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v004;KD-PD-1022;color;Небесный;небесный;
KD-PD-1022__v005;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v005;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v005;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v005;KD-PD-1022;size;Евро 200×220 см;евро 200×220 см;
KD-PD-1022__v005;KD-PD-1022;price;14599;14599;14599
KD-PD-1022__v005;KD-PD-1022;height;200 см;200 см;
KD-PD-1022__v005;KD-PD-1022;width;220 см;220 см;
KD-PD-1022__v005;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v005;KD-PD-1022;color;Небесный;небесный;
KD-PD-1022__v006;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v006;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v006;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v006;KD-PD-1022;size;Кинг сайз 220×240 см;кинг сайз 220×240 см;
KD-PD-1022__v006;KD-PD-1022;price;20599;20599;20599
KD-PD-1022__v006;KD-PD-1022;height;220 см;220 см;
KD-PD-1022__v006;KD-PD-1022;width;240 см;240 см;
KD-PD-1022__v006;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v006;KD-PD-1022;color;Небесный;небесный;
KD-PD-1022__v007;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v007;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v007;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v007;KD-PD-1022;size;Полуторный 140×220 см;полуторный 140×220 см;
KD-PD-1022__v007;KD-PD-1022;price;9599;9599;9599
KD-PD-1022__v007;KD-PD-1022;height;140 см;140 см;
KD-PD-1022__v007;KD-PD-1022;width;220 см;220 см;
KD-PD-1022__v007;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v007;KD-PD-1022;color;Ночной синий;ночной синий;
KD-PD-1022__v008;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v008;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v008;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v008;KD-PD-1022;size;Евро 200×220 см;евро 200×220 см;
KD-PD-1022__v008;KD-PD-1022;price;14599;14599;14599
KD-PD-1022__v008;KD-PD-1022;height;200 см;200 см;
KD-PD-1022__v008;KD-PD-1022;width;220 см;220 см;
KD-PD-1022__v008;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v008;KD-PD-1022;color;Ночной синий;ночной синий;
KD-PD-1022__v009;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v009;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v009;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v009;KD-PD-1022;size;Кинг сайз 220×240 см;кинг сайз 220×240 см;
KD-PD-1022__v009;KD-PD-1022;price;20599;20599;20599
KD-PD-1022__v009;KD-PD-1022;height;220 см;220 см;
KD-PD-1022__v009;KD-PD-1022;width;240 см;240 см;
KD-PD-1022__v009;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v009;KD-PD-1022;color;Ночной синий;ночной синий;
KD-PD-1022__v010;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v010;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v010;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v010;KD-PD-1022;size;Полуторный 140×220 см;полуторный 140×220 см;
KD-PD-1022__v010;KD-PD-1022;price;9599;9599;9599
KD-PD-1022__v010;KD-PD-1022;height;140 см;140 см;
KD-PD-1022__v010;KD-PD-1022;width;220 см;220 см;
KD-PD-1022__v010;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v010;KD-PD-1022;color;Пудровый;пудровый;
KD-PD-1022__v011;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v011;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v011;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v011;KD-PD-1022;size;Евро 200×220 см;евро 200×220 см;
KD-PD-1022__v011;KD-PD-1022;price;14599;14599;14599
KD-PD-1022__v011;KD-PD-1022;height;200 см;200 см;
KD-PD-1022__v011;KD-PD-1022;width;220 см;220 см;
KD-PD-1022__v011;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v011;KD-PD-1022;color;Пудровый;пудровый;
KD-PD-1022__v012;KD-PD-1022;category;Постельное белье;постельное белье;
KD-PD-1022__v012;KD-PD-1022;subcategory;Постельное белье;постельное белье;
KD-PD-1022__v012;KD-PD-1022;material;Шелк;шелк;
KD-PD-1022__v012;KD-PD-1022;size;Кинг сайз 220×240 см;кинг сайз 220×240 см;
KD-PD-1022__v012;KD-PD-1022;price;20599;20599;20599
KD-PD-1022__v012;KD-PD-1022;height;220 см;220 см;
KD-PD-1022__v012;KD-PD-1022;width;240 см;240 см;
KD-PD-1022__v012;KD-PD-1022;composition;100% Сатин;100% сатин;
KD-PD-1022__v012;KD-PD-1022;color;Пудровый;пудровый;
